17224989,1244671,1055927,14924391,13670200,816485,752878,12100837,1402328,151420,136063,1114845,783902,101391,69980,612531,397995,90679,44321,262995,263809,40116,21252,202441,706755,44580,31433,630742,5
164175,8012,8111,148052,136456,5584,6939,123933,13551,938,642,11971,980,317,0,663,2562,316,294,1952,2410,606,128,1676,8216,251,108,7857,5
69328,4136,5119,60073,56400,2179,4196,50025,5468,398,111,4959,152,0,0,152,1736,870,69,797,1168,167,474,527,4404,522,269,3613,5
25812,5826,2202,17784,19504,3461,1758,14285,2667,511,252,1904,217,102,53,62,2685,1673,96,916,263,0,43,220,476,79,0,397,25
110472,8482,5965,96025,92488,5302,4832,82354,9848,1788,360,7700,1216,148,21,1047,2345,299,668,1378,1420,282,0,1138,3155,663,84,2408,10
862597,47614,44050,770933,654479,31025,30698,592756,82143,5518,6894,69731,22032,4590,1846,15596,13250,2794,1142,9314,17587,1176,1122,15289,73106,2511,2348,68247,5
56098,3606,6230,46262,43518,2474,4037,37007,7757,759,1382,5616,70,0,0,70,741,75,244,422,1770,176,122,1472,2242,122,445,1675,5
16944355,977654,881047,15085654,10394466,405506,417174,9571786,1257712,99295,93778,1064639,3449439,278002,236541,2934896,800494,118797,76401,605296,314940,31747,26717,256476,727304,44307,30436,652561,5
61204,5721,6018,49465,51602,3949,5454,42199,4641,474,324,3843,593,486,107,0,496,18,37,441,660,164,57,439,3212,630,39,2543,10
142003,6197,11683,124123,102855,4312,7524,91019,18553,781,2979,14793,386,143,0,243,2034,139,703,1192,6963,325,409,6229,11212,497,68,10647,5
88690,6777,6318,75595,72440,4714,5176,62550,9000,1144,606,7250,1066,12,300,754,1061,90,0,971,1505,53,166,1286,3618,764,70,2784,10
43294,5179,4808,33307,36557,3876,3847,28834,3354,1026,294,2034,0,0,0,0,955,163,342,450,666,4,304,358,1762,110,21,1631,10
46812,3965,2335,40512,31772,1851,1044,28877,4640,560,472,3608,2448,258,416,1774,2653,382,54,2217,2440,498,252,1690,2859,416,97,2346,10
142999,5712,5383,131904,117347,3931,3843,109573,12816,547,523,11746,2578,447,359,1772,2397,325,135,1937,2778,418,169,2191,5083,44,354,4685,5
1363523,89388,91529,1182606,1077352,59367,66744,951241,116023,12463,11621,91939,18467,5088,2692,10687,19915,3158,2345,14412,32022,3519,3428,25075,99744,5793,4699,89252,5
43163,2482,2131,38550,34539,1621,1504,31414,5066,560,253,4253,325,0,0,325,952,248,35,669,200,0,0,200,2081,53,339,1689,5
244719,16610,21120,206989,201378,11980,15181,174217,26841,1996,3775,21070,1025,540,243,242,3407,668,816,1923,2502,517,625,1360,9566,909,480,8177,5
3141939,225730,224803,2691406,2541387,159674,166386,2215327,319218,35684,34798,248736,60970,8164,5206,47600,41978,8141,5513,28324,48863,7791,6209,34863,129523,6276,6691,116556,5
46410,3890,3260,39260,39449,3010,2195,34244,2812,213,563,2036,30,0,0,30,719,94,90,535,550,38,95,417,2850,535,317,1998,10
981350,53612,56917,870821,807397,40477,45253,721667,84850,6569,6625,71656,8665,1213,984,6468,10355,1076,1465,7814,11501,819,883,9799,58582,3458,1707,53417,5
264948,25771,19839,219338,196197,14050,13896,168251,28929,2991,2534,23404,3870,595,85,3190,10806,5626,1158,4022,5623,924,845,3854,19523,1585,1321,16617,10
36979,1545,2185,33249,28522,847,1208,26467,4103,296,715,3092,675,116,0,559,1508,165,171,1172,226,18,67,141,1945,103,24,1818,5
4780910,257794,242772,4280344,3398300,152508,155813,3089979,365835,23446,25524,316865,554563,44624,36630,473309,130425,16389,9274,104762,93146,9893,5399,77854,238641,10934,10132,217575,5
47941,2447,3091,42403,38748,1772,2626,34350,4052,226,210,3616,1361,141,35,1185,1061,0,125,936,1278,308,16,954,1441,0,79,1362,5
202730,9595,10234,182901,156479,6939,6709,142831,27744,1691,2362,23691,5252,411,458,4383,2678,194,106,2378,2438,41,0,2397,8139,319,599,7221,5
211126,12921,8093,190112,179214,9085,5720,164409,14630,1895,964,11771,1350,262,280,808,3536,672,365,2499,3129,429,97,2603,9267,578,667,8022,5
66188,2852,3767,59569,52548,1707,2174,48667,7389,325,600,6464,888,113,115,660,2653,491,687,1475,387,161,0,226,2323,55,191,2077,5
1670489,86491,97121,1486877,1267823,54618,66732,1146473,145976,11255,10816,123905,14871,1782,342,12747,61623,6398,6698,48527,34411,2984,2766,28661,145785,9454,9767,126564,5
27861069,1771702,1816589,24272778,21950383,1208758,1312518,19429107,2555200,250125,247584,2057491,914941,106875,84048,724018,457456,67234,53079,337143,494724,60626,48954,385144,1488365,78084,70406,1339875,5
107526,13996,7695,85835,88738,9947,6512,72279,8199,1364,634,6201,2193,698,163,1332,2873,893,220,1760,1685,777,113,795,3838,317,53,3468,15
161519,4254,3982,153283,131486,2802,3211,125473,14258,660,404,13194,1467,47,126,1294,3268,407,84,2777,1083,24,39,1020,9957,314,118,9525,5
211831,16896,16944,177991,174193,12705,13383,148105,22473,2436,2233,17804,434,232,53,149,3015,446,485,2084,2822,328,320,2174,8894,749,470,7675,10
58201,6094,4382,47725,49090,4065,3800,41225,3757,502,435,2820,375,8,0,367,1043,289,64,690,1039,662,75,302,2897,568,8,2321,10
34447,3831,2717,27899,27532,1917,1988,23627,4552,1095,553,2904,365,108,0,257,1053,495,98,460,320,148,34,138,625,68,44,513,10
47217,5456,4563,37198,39626,3985,3640,32001,3280,436,467,2377,624,184,32,408,1830,608,350,872,582,83,74,425,1275,160,0,1115,10
381466,43036,35952,302478,297160,27546,25982,243632,47034,7844,5063,34127,3770,815,468,2487,6599,1379,1306,3914,9622,3362,941,5319,17281,2090,2192,12999,10
89397,12899,6839,69659,66933,7626,5276,54031,9917,2085,420,7412,1205,328,157,720,2186,788,213,1185,4156,1476,458,2222,5000,596,315,4089,15
25560236,1616409,1401413,22542414,20539942,1070271,1008974,18460697,2052673,199416,177587,1675670,946826,125937,85659,735230,524169,109957,52850,361362,357357,48189,28540,280628,1139269,62639,47803,1028827,5
548150,39842,44882,463426,417906,24432,31560,361914,57959,7284,5099,45576,5145,1249,188,3708,14623,1464,2501,10658,8143,805,962,6376,44374,4608,4572,35194,5
34025,8905,2876,22244,24832,6631,1850,16351,2024,313,94,1617,2228,608,683,937,1824,912,43,869,1028,318,35,675,2089,123,171,1795,25
2523454,96330,106355,2320769,2080477,67916,80413,1932148,206452,11904,12372,182176,23403,588,1211,21604,48897,4748,4528,39621,27424,2314,2059,23051,136801,8860,5772,122169,5
23102134,1471060,1467184,20163890,16944273,912007,980845,15051421,2383427,189947,201327,1992153,1244507,128065,102928,1013514,599738,83306,58686,457746,598122,70230,49244,478648,1332067,87505,74154,1170408,5
430679,20656,17612,392411,341288,14815,12437,314036,40680,2832,2948,34900,14701,594,637,13470,3807,90,103,3614,3385,501,149,2735,26818,1824,1338,23656,5
731521,55982,58890,616649,611010,41758,47521,521731,73744,9007,7314,57423,1284,264,147,873,12658,2091,1513,9054,6684,559,732,5393,26141,2303,1663,22175,10
58509,5630,4714,48165,48588,3312,3685,41591,4203,910,285,3008,1013,157,500,356,1247,578,65,604,1077,474,0,603,2381,199,179,2003,10
1814959,93456,86613,1634890,1358828,57560,62149,1239119,152946,11786,9158,132002,68508,7845,4842,55821,46104,7249,3882,34973,39087,2875,2214,33998,149486,6141,4368,138977,5
77088,3909,4577,68602,54436,2640,2901,48895,5241,349,801,4091,4233,564,492,3177,3459,6,160,3293,1816,230,77,1509,7903,120,146,7637,5
39072,6653,2646,29773,26563,3095,2182,21286,2935,334,54,2547,631,134,78,419,3150,1531,67,1552,3936,1010,244,2682,1857,549,21,1287,15
53964,1600,3200,49164,41214,1016,2027,38171,7211,48,652,6511,1429,73,11,1345,543,214,83,246,444,51,0,393,3123,198,427,2498,5
103592,8688,9136,85768,86267,6850,7167,72250,11390,1152,1709,8529,369,321,0,48,799,80,13,706,948,154,116,678,3819,131,131,3557,10
486064,30975,29304,425785,398222,22305,19489,356428,40196,3105,4875,32216,10612,2080,1963,6569,7923,1079,1029,5815,7755,1482,1185,5088,21356,924,763,19669,5
162747,15531,13972,133244,136860,11180,10386,115294,15604,2220,2395,10989,1708,682,226,800,1646,590,375,681,826,117,65,644,6103,742,525,4836,10
2422117,143794,150714,2127609,1871310,92608,100216,1678486,222065,23088,21550,177427,83345,13557,10677,59111,28539,3067,3909,21563,44133,5279,5820,33034,172725,6195,8542,157988,5
909410,69888,71871,767651,720300,46293,49763,624244,98991,10051,11838,77102,24964,5431,4484,15049,11256,2421,1439,7396,14789,2483,1952,10354,39110,3209,2395,33506,10
1408803,67985,68878,1271940,1062887,41787,49737,971363,121393,8628,7370,105395,59464,6463,4350,48651,32312,4133,2733,25446,26336,2340,1615,22381,106411,4634,3073,98704,5
35800,4190,2562,29048,24908,2733,1144,21031,3574,188,0,3386,1322,308,191,823,2929,707,487,1735,660,0,234,426,2407,254,506,1647,10
1058928,51949,53825,953154,887468,38313,41220,807935,83419,6907,7055,69457,9549,1938,1071,6540,12934,1290,1673,9971,10005,1438,597,7970,55553,2063,2209,51281,5
1395972,40078,39138,1316756,1035037,23800,26473,984764,104714,4853,4985,94876,159248,5230,3494,150524,23323,3104,1727,18492,16045,432,1087,14526,57605,2659,1372,53574,5
84318,8397,8144,67777,70213,6422,6347,57444,9010,1341,1050,6619,238,0,0,238,1685,384,478,823,933,168,147,618,2239,82,122,2035,10
63423,3929,3820,55674,51230,3230,3488,44512,5128,508,94,4526,2066,0,36,2030,1243,134,0,1109,933,0,0,933,2823,57,202,2564,5
140197,8700,9908,121589,115518,5839,7707,101972,12166,1004,1210,9952,1696,604,343,749,2379,727,57,1595,2062,181,306,1575,6376,345,285,5746,5
85255,5427,4527,75301,64172,2980,3038,58154,8478,472,918,7088,2446,549,179,1718,2403,974,35,1394,2393,229,0,2164,5363,223,357,4783,5
720119,69123,56532,594464,581370,46078,39547,495745,68632,8669,8804,51159,21644,5743,4206,11695,12866,3068,1437,8361,11763,2240,1471,8052,23844,3325,1067,19452,10
669104,52433,45796,570875,523706,33460,30104,460142,74080,7832,8559,57689,15419,3541,2791,9087,11936,3239,1562,7135,16521,2410,1952,12159,27442,1951,828,24663,10
54366,5447,2115,46804,44633,3946,1574,39113,3980,633,65,3282,269,101,0,168,1377,528,82,767,1023,239,0,784,3084,0,394,2690,10
4157078,166820,140446,3849812,3035193,88215,87197,2859781,325582,21251,16404,287927,360531,24485,18687,317359,149128,16377,8002,124749,79864,7917,4676,67271,206780,8575,5480,192725,5
60199,5555,5121,49523,50169,3449,4301,42419,5650,656,238,4756,167,95,0,72,2083,610,497,976,1150,395,53,702,980,350,32,598,10
2564078,177398,170880,2215800,2133769,127350,132532,1873887,218708,21909,20508,176291,9636,2449,1722,5465,61537,12789,7530,41218,37356,5884,3878,27594,103072,7017,4710,91345,5
105095,8904,5014,91177,77731,4410,3821,69500,10307,1134,596,8577,3263,668,0,2595,5890,1850,409,3631,3218,748,123,2347,4686,94,65,4527,10
1295644,62565,53082,1179997,819325,32854,29034,757437,142876,9544,8004,125328,170801,9430,7622,153749,33322,4209,3018,26095,41408,2595,2203,36610,87912,3933,3201,80778,5
836083,64609,64364,707110,666574,46061,47314,573199,72350,5644,7832,58874,19271,4510,3204,11557,10419,2369,1872,6178,15414,2991,1542,10881,52055,3034,2600,46421,10
156151,4306,2945,148900,124381,2009,1804,120568,11240,545,426,10269,6805,85,94,6626,2741,455,125,2161,2657,591,406,1660,8327,621,90,7616,5
66775,7088,4355,55332,51985,3901,3040,45044,10644,1962,1021,7661,565,0,54,511,942,437,74,431,994,479,0,515,1645,309,166,1170,10
327889,26057,21130,280702,275896,17160,14321,244415,24225,3462,3070,17693,6734,1871,1333,3530,6176,1710,1293,3173,2758,315,45,2398,12100,1539,1068,9493,10
33005,3764,3557,25684,24629,2456,2134,20039,1991,41,61,1889,388,116,209,63,2679,270,894,1515,951,345,178,428,2367,536,81,1750,10
1018550,67386,63896,887268,784186,45544,46382,692260,96422,7368,6699,82355,21590,2397,1281,17912,18609,3271,2106,13232,26201,3479,3304,19418,71542,5327,4124,62091,5
66351,6668,4530,55153,54471,5432,3628,45411,7289,915,376,5998,976,134,335,507,802,95,0,707,973,14,0,959,1840,78,191,1571,10
866114,66568,72512,727034,685182,46916,51303,586963,108093,9943,11748,86402,13081,1473,2125,9483,10943,2171,1633,7139,11346,1805,1723,7818,37469,4260,3980,29229,10
5520341,319459,340981,4859901,4592688,238675,262824,4091189,504607,48231,47844,408532,25173,2483,3180,19510,60631,5214,6683,48734,68345,7397,6634,54314,268897,17459,13816,237622,5
85166,7190,5187,72789,69078,4690,3287,61101,10023,2024,1633,6366,969,180,0,789,1318,29,73,1216,563,0,82,481,3215,267,112,2836,10
292844,20314,19329,253201,230335,12749,14290,203296,32898,4243,2433,26222,1748,525,683,540,4788,584,675,3529,3546,553,0,2993,19529,1660,1248,16621,5
69181,7407,3742,58032,50616,3781,2501,44334,5750,758,541,4451,3266,630,481,2155,5515,1816,183,3516,1373,422,0,951,2661,0,36,2625,10
98189,5181,6108,86900,82971,3379,4724,74868,8907,642,831,7434,721,230,246,245,1204,319,84,801,1374,611,178,585,3012,0,45,2967,5
6795450,466385,459294,5869771,5520518,326563,346517,4847438,633970,61276,57638,515056,27632,6008,4122,17502,185760,34189,21694,129877,103397,15355,10428,77614,324173,22994,18895,282284,5
118936,8709,9698,100529,105869,6841,8779,90249,7441,1332,549,5560,796,10,57,729,601,230,0,371,812,177,54,581,3417,119,259,3039,5
856812,41824,36292,778696,640260,20899,22190,597171,71354,5682,3986,61686,65507,7217,5508,52782,25886,4829,2154,18903,12065,1495,1211,9359,41740,1702,1243,38795,5
73174,6602,5595,60977,60905,5032,4442,51431,7596,907,870,5819,377,0,35,342,1413,252,0,1161,1147,190,119,838,1736,221,129,1386,10
212168,16768,18038,177362,175972,12651,13233,150088,16422,2242,2533,11647,656,167,35,454,4608,801,1333,2474,3129,485,691,1953,11381,422,213,10746,10
3001026,133823,149317,2717886,2435143,93688,111691,2229764,258133,17471,17707,222955,9387,1222,1012,7153,71209,7384,6090,57735,31045,3445,2392,25208,196109,10613,10425,175071,5
824350,53985,53729,716636,641310,38277,39262,563771,78791,5824,5959,67008,16617,1248,1078,14291,13598,2481,1848,9269,16916,1608,2340,12968,57118,4547,3242,49329,5
72650,5439,7979,59232,59592,3302,6703,49587,8288,1300,668,6320,97,0,0,97,2095,765,215,1115,135,0,0,135,2443,72,393,1978,5
62904,3782,4543,54579,52332,2608,3302,46422,5691,740,571,4380,416,148,49,219,1875,147,254,1474,428,139,42,247,2162,0,325,1837,5
283122,16242,22793,244087,228342,11664,18600,198078,23298,2028,2310,18960,2588,719,495,1374,2992,127,612,2253,4959,492,464,4003,20943,1212,312,19419,5
101701,7962,5896,87843,86471,6093,5144,75234,5845,279,469,5097,1890,952,0,938,1484,321,48,1115,965,63,38,864,5046,254,197,4595,10
577685,44933,38781,493971,448803,28044,24560,396199,63638,6922,7233,49483,15314,3436,2791,9087,10839,2800,1541,6498,14528,1991,1828,10709,24563,1740,828,21995,10
4231333,197148,181804,3852381,2783573,111956,108675,2562942,443947,25650,26710,391587,458378,24874,18972,414532,142269,13110,10608,118551,143101,9375,6823,126903,260065,12183,10016,237866,5
358454,23654,24536,310264,297624,16481,18429,262714,34054,3879,3368,26807,1773,394,514,865,4230,753,631,2846,5790,1127,788,3875,14983,1020,806,13157,5
9490469,706224,655380,8128865,7343737,472372,475652,6395713,948659,90517,81734,776408,233430,40572,29110,163748,207118,41014,24157,141947,202596,27085,18941,156570,554929,34664,25786,494479,5
169960,13811,11869,144280,151491,11342,10645,129504,11166,1300,576,9290,1376,384,378,614,1108,195,28,885,2735,339,151,2245,2084,251,91,1742,10
1507365,90605,98453,1318307,1159785,59005,69302,1031478,133613,9245,12532,111836,45676,6321,6343,33012,30776,4513,3146,23117,33601,5801,3271,24529,103914,5720,3859,94335,5
37092,2630,4360,30102,24955,1922,1639,21394,4282,322,1111,2849,406,0,0,406,1856,159,178,1519,1489,91,328,1070,4104,136,1104,2864,5
4616381,246840,233933,4135608,3262235,144041,148769,2969425,352852,22416,24496,305940,552745,44379,36527,471839,127176,15961,8988,102227,89426,9298,5172,74956,231947,10745,9981,211221,5
27755,1609,2159,23987,24141,1186,1845,21110,1675,58,62,1555,0,0,0,0,819,299,30,490,485,44,200,241,635,22,22,591,5
122792,12368,10332,100092,101354,9053,7381,84920,12609,2164,1483,8962,441,54,81,306,1667,224,283,1160,4369,596,956,2817,2352,277,148,1927,10
1958538,171542,157050,1629946,1496326,116847,111620,1267859,197757,21107,19597,157053,26861,4569,2595,19697,74637,12040,10220,52377,33161,5175,3643,24343,129796,11804,9375,108617,10
188912,12007,9978,166927,149919,7519,6543,135857,17515,1157,1275,15083,5984,1474,1141,3369,6235,1195,631,4409,2035,224,312,1499,7224,438,76,6710,5
618318,22308,22010,574000,496286,13938,16577,465771,53676,3798,2263,47615,29001,1762,1785,25454,8620,1221,660,6739,7151,705,491,5955,23584,884,234,22466,5
383914,53219,40075,290620,300469,35405,29079,235985,47265,10953,5295,31017,2784,734,794,1256,9967,2605,2498,4864,10238,1961,1175,7102,13191,1561,1234,10396,15
4193837,221320,216987,3755530,2906615,124394,134627,2647594,321902,19244,23608,279050,547017,43932,36518,466567,121737,15517,8595,97625,86323,8815,4913,72595,210243,9418,8726,192099,5
279918,23053,18081,238784,236566,16589,13382,206595,22717,3244,2986,16487,1144,375,115,654,3749,721,781,2247,2294,328,121,1845,13448,1796,696,10956,10
484418,39924,37181,407313,400713,26542,29112,345059,48652,8305,5172,35175,6586,1549,814,4223,6130,1058,378,4694,5243,557,1320,3366,17094,1913,385,14796,10
110932,6412,6314,98206,92360,4475,5566,82319,9258,747,351,8160,676,277,0,399,1773,209,269,1295,2109,530,128,1451,4756,174,0,4582,5
99179,5350,6124,87705,82470,3166,4085,75219,8174,890,430,6854,3482,752,1012,1718,1066,395,175,496,619,0,366,253,3368,147,56,3165,5
345920,14509,14720,316691,280982,9757,10046,261179,29965,1288,2200,26477,10434,945,902,8587,5941,1065,755,4121,4367,701,458,3208,14231,753,359,13119,5
4103803,288443,278321,3537039,3383032,204215,213224,2965593,373272,37786,34589,300897,17896,3977,2910,11009,100101,21251,11610,67240,60756,9774,6697,44285,168746,11440,9291,148015,5
35716,3738,4334,27644,26647,2236,3060,21351,3193,407,469,2317,74,41,0,33,2443,368,153,1922,362,92,45,225,2997,594,607,1796,10
45302,3242,3203,38857,38696,2446,2748,33502,3819,561,192,3066,217,25,0,192,769,94,165,510,325,0,69,256,1476,116,29,1331,5
15512867,1201612,1094048,13217207,11093147,723702,711768,9657677,1592241,154039,147257,1290945,977709,124920,96515,756274,498057,77425,45741,374891,477162,58954,41902,376306,874551,62572,50865,761114,10
57830,4402,3218,50210,48418,2988,2582,42848,6032,804,636,4592,678,190,0,488,606,189,0,417,855,133,0,722,1241,98,0,1143,10
2847526,255948,241355,2350223,2340433,185349,180415,1974669,294426,41897,37207,215322,12825,2704,2221,7900,47900,8678,7435,31787,47707,7159,6975,33573,104235,10161,7102,86972,10
185868,9576,11382,164910,158317,6740,9676,141901,13521,960,468,12093,2153,372,332,1449,3101,645,572,1884,2343,279,226,1838,6433,580,108,5745,5
1628442,104334,93306,1430802,1355023,69710,68470,1216843,119708,13309,12401,93998,36704,8469,4410,23825,29011,6786,2857,19368,18077,2438,2120,13519,69919,3622,3048,63249,5
76622,8274,7853,60495,62045,6041,5404,50600,7076,738,781,5557,2596,630,841,1125,1061,389,55,617,1806,376,597,833,2038,100,175,1763,10
2105117,156763,138142,1810212,1607992,104091,96736,1407165,236772,23087,21969,191716,38635,8296,4820,25519,29093,6351,2900,19842,51256,6531,5008,39717,141369,8407,6709,126253,5
11870365,726163,765442,10378760,9935783,554409,607712,8773662,1070267,98306,95110,876851,39861,4017,4674,31170,127584,15358,15212,97014,150900,17932,14208,118760,545970,36141,28526,481303,5
85896,3018,2339,80539,64512,1769,1658,61085,6220,340,48,5832,6123,221,199,5703,3082,488,189,2405,2263,66,126,2071,3696,134,119,3443,5
56376,4152,3331,48893,43160,2132,2207,38821,7763,1401,551,5811,456,52,162,242,1175,278,79,818,982,112,205,665,2840,177,127,2536,5
47896,3767,5309,38820,39442,3346,3652,32444,4600,201,1109,3290,225,0,0,225,907,144,307,456,1435,0,0,1435,1287,76,241,970,10
47315,3940,3007,40368,35902,2011,1990,31901,7068,1310,551,5207,456,52,162,242,880,278,29,573,936,112,159,665,2073,177,116,1780,10
6524281,274228,241094,6008959,4889226,151230,152026,4585970,522533,35796,29047,457690,459017,35363,29579,394075,214334,25690,14941,173703,111252,11110,6198,93944,327919,15039,9303,303577,5
98849,5485,5872,87492,80336,3769,4669,71898,9764,924,701,8139,536,86,0,450,1468,425,132,911,1626,10,133,1483,5119,271,237,4611,5
59050,5547,5886,47617,52479,4319,5172,42988,3508,508,333,2667,16,7,9,0,491,116,114,261,1030,371,0,659,1526,226,258,1042,10
506803,33227,33162,440414,434968,24580,27397,382991,45244,5384,4766,35094,2537,707,496,1334,4235,1421,71,2743,5131,526,176,4429,14688,609,256,13823,5
3549674,213974,226432,3109268,2872522,151714,173106,2547702,343944,32504,33128,278312,49010,7794,5689,35527,38669,6501,5258,26910,44031,4258,2513,37260,201498,11203,6738,183557,5
1424802,188118,144806,1091878,1166443,139752,111225,915466,160185,29677,18663,111845,5708,1157,1159,3392,32152,8530,6867,16755,24902,5361,3754,15787,35412,3641,3138,28633,15
97858,5892,7730,84236,82207,4353,6473,71381,8945,735,874,7336,1034,41,240,753,1207,486,0,721,676,0,18,658,3789,277,125,3387,5
560361,24015,21805,514541,452723,14484,15395,422844,45781,2745,3022,40014,17139,2135,1745,13259,12183,2054,897,9232,6349,1030,147,5172,26186,1567,599,24020,5
958504,42340,39616,876548,718109,27659,27238,663212,101947,5059,5343,91545,41545,3441,1876,36228,19296,1829,1426,16041,26781,1598,1511,23672,50826,2754,2222,45850,5
287844,14028,15845,257971,230716,8888,10307,211521,24229,1816,1928,20485,5616,1169,1260,3187,8134,1130,1221,5783,5579,166,396,5017,13570,859,733,11978,5
117280,7587,8104,101589,95591,5912,4906,84773,12276,1051,1769,9456,543,132,126,285,2664,99,937,1628,2264,356,302,1606,3942,37,64,3841,5
41207,4636,4331,32240,35672,3966,3655,28051,2412,453,337,1622,369,148,0,221,510,69,21,420,1388,0,318,1070,856,0,0,856,10
54049,3184,4564,46301,42538,1802,3446,37290,5511,850,507,4154,320,0,0,320,1963,369,220,1374,1785,58,343,1384,1932,105,48,1779,5
155813,16918,14909,123986,127193,11232,10322,105639,19172,3734,3081,12357,1180,271,376,533,2490,724,366,1400,2002,724,541,737,3776,233,223,3320,10
43173,2432,4011,36730,33937,1841,2515,29581,4617,125,673,3819,188,11,19,158,2580,387,260,1933,680,0,255,425,1171,68,289,814,5
30794,2372,5552,22870,23403,1521,4455,17427,3372,230,415,2727,267,0,0,267,1682,420,203,1059,660,52,54,554,1410,149,425,836,10
72071,6191,4996,60884,58715,4136,3352,51227,9438,1331,1226,6881,381,221,0,160,805,214,108,483,681,140,54,487,2051,149,256,1646,10
84713,8177,4710,71826,70832,6086,3503,61243,7669,946,1016,5707,458,333,55,70,2093,683,37,1373,688,58,40,590,2973,71,59,2843,10
117683,11692,10604,95387,95882,9249,7527,79106,13499,1298,1919,10282,444,130,40,274,1596,369,101,1126,2000,319,622,1059,4262,327,395,3540,10
175705,10513,7629,157563,152640,7949,6400,138291,11117,1331,699,9087,1815,396,102,1317,2169,280,174,1715,2467,435,128,1904,5497,122,126,5249,5
1087050,86094,86119,914837,795486,51606,55948,687932,116515,13738,11684,91093,14050,2571,1528,9951,57709,8119,7212,42378,26105,2691,2737,20677,77185,7369,7010,62806,10
2612319,139909,149451,2322959,2177560,101900,114811,1960849,216983,17837,17921,181225,8649,1667,1111,5871,52296,6961,5127,40208,29945,3211,3312,23422,126886,8333,7169,111384,5
2560901,99961,78322,2382618,1740404,45705,42860,1651839,195870,10940,8654,176276,330983,20901,15889,294193,107324,11556,4235,91533,59612,5516,3634,50462,126708,5343,3050,118315,5
86063,5580,9953,70530,58765,2459,4675,51631,9201,1139,1687,6375,1613,66,1283,264,829,0,0,829,12907,1855,1857,9195,2748,61,451,2236,5
43164,2641,2875,37648,35295,1991,2154,31150,3653,367,554,2732,71,4,0,67,840,185,29,626,1200,0,0,1200,2105,94,138,1873,5
66697,5225,3487,57985,53665,3115,2393,48157,6823,682,542,5599,864,267,156,441,1742,584,162,996,1258,411,67,780,2345,166,167,2012,10
489192,55459,42334,391399,380796,40679,31440,308677,45722,5541,5178,35003,8504,1276,798,6430,23651,4211,2938,16502,9972,2434,924,6614,20547,1318,1056,18173,10
18111567,1186800,1020062,15904705,14469837,779981,728121,12961735,1430702,144262,130324,1156116,783225,99404,68744,615077,383071,81256,38831,262984,259879,35858,20067,203954,784853,46039,33975,704839,5
30701,2019,3303,25379,24759,1377,2739,20643,3217,157,528,2532,337,144,0,193,1138,285,0,853,208,29,36,143,1042,27,0,1015,5
26921,1122,2536,23263,20778,695,1799,18284,2242,172,606,1464,413,72,61,280,487,0,27,460,276,152,0,124,2725,31,43,2651,5
773225,34227,29906,709092,634371,22291,21218,590862,64781,6297,4489,53995,19768,2084,1436,16248,19347,2020,1715,15612,6862,819,142,5901,28096,716,906,26474,5
61322,7767,5111,48444,49264,5766,4026,39472,6842,1443,527,4872,303,232,71,0,773,143,30,600,1741,75,128,1538,2399,108,329,1962,15
45359,3968,4770,36621,29235,2381,1785,25069,7399,942,1357,5100,406,0,0,406,2376,398,196,1782,1577,91,328,1158,4366,156,1104,3106,10
2412401,161885,142612,2107904,2018839,110790,105382,1802667,200260,21358,21412,157490,38814,8803,6578,23433,35571,8632,3706,23233,27620,4340,2876,20404,91297,7962,2658,80677,5
10411727,754327,702864,8954536,8041737,504600,511435,7025702,1041279,96271,85815,859193,240391,41365,29365,169661,223210,43022,25795,154393,217162,28869,20167,168126,647948,40200,30287,577461,5
1777500,79882,71483,1626135,971481,36794,34866,899821,170641,8982,9064,152595,348600,17411,14533,316656,89852,7214,5205,77433,82395,5024,2965,74406,114531,4457,4850,105224,5
7787976,470672,458209,6859095,6468302,352810,356996,5758496,708069,62812,60966,584291,46645,5022,2903,38720,74736,11116,9976,53644,105644,13478,11509,80657,384580,25434,15859,343287,5
504816,27818,24568,452430,413223,17999,17474,377750,39877,3497,2457,33923,12978,2582,1468,8928,12124,2251,1801,8072,5780,403,737,4640,20834,1086,631,19117,5
867365,38428,34386,794551,647479,24966,23546,598967,90346,4678,4618,81050,39965,3306,1865,34794,17929,1577,1192,15160,25622,1453,1467,22702,46024,2448,1698,41878,5
407269,21817,24295,361157,316992,12460,14960,289572,51316,6358,6917,38041,5157,965,168,4024,6169,818,771,4580,6884,610,413,5861,20751,606,1066,19079,5
827249,41562,40995,744692,655100,28753,27841,598506,72474,3954,5833,62687,5671,478,54,5139,27231,4070,2185,20976,14165,1476,1666,11023,52608,2831,3416,46361,5
122808,6307,5964,110537,95516,3645,4196,87675,11452,472,1113,9867,2649,557,179,1913,2692,1146,40,1506,2840,229,0,2611,7659,258,436,6965,5
151679,9140,8748,133791,125516,6691,7027,111798,18484,1308,1259,15917,491,269,10,212,2413,570,269,1574,1025,58,77,890,3750,244,106,3400,5
450996,17706,18617,414673,327993,9728,11074,307191,32336,2850,1941,27545,46981,2664,3980,40337,11601,827,1320,9454,3870,311,136,3423,28215,1326,166,26723,5
30793,1592,1429,27772,25066,1104,1179,22783,2404,8,170,2226,21,0,0,21,1174,234,0,940,620,99,0,521,1508,147,80,1281,5
154447,12363,10163,131921,116561,7383,7304,101874,13268,1470,1222,10576,2451,879,205,1367,3992,1028,576,2388,6667,1148,653,4866,11508,455,203,10850,10
